language,model_level,prior_regime,threshold_mode,n_participants,n_verbs,n_items_per_cell,beta_semantics,beta_active_interaction,beta_pseudo_interaction,has_pseudo_passive,iter,warmup,chains,seed,include_gender,beta_gender
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300025,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300026,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300027,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300028,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300029,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300030,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300031,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300032,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300033,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300034,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300035,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300036,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300037,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300038,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300039,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300040,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300041,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300042,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300043,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300044,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300045,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300046,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300047,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300048,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300049,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300050,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300051,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300052,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300053,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300054,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300055,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300056,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300057,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300058,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300059,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300060,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300061,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300062,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300063,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300064,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300065,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300066,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300067,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300068,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300069,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300070,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300071,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300072,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300073,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300074,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300075,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300076,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300077,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300078,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300079,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300080,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300081,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300082,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300083,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300084,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300085,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300086,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300087,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300088,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300089,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300090,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300091,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300092,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300093,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300094,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300095,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300096,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300097,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300098,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300099,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300100,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300101,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300102,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300103,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300104,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300105,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300106,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300107,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300108,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300109,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300110,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300111,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300112,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300113,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300114,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300115,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300116,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300117,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300118,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300119,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300120,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300121,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300122,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300123,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300124,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300125,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300126,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300127,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300128,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300129,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300130,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300131,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300132,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300133,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300134,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300135,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300136,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300137,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300138,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300139,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300140,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300141,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300142,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300143,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300144,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300145,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300146,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300147,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300148,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300149,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300150,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300151,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300152,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300153,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300154,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300155,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300156,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300157,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300158,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300159,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300160,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300161,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300162,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300163,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300164,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300165,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300166,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300167,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300168,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300169,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300170,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300171,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300172,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300173,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300174,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300175,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300176,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300177,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300178,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300179,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300180,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300181,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300182,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300183,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300184,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300185,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300186,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300187,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300188,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300189,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300190,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300191,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300192,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300193,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300194,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300195,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300196,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300197,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300198,TRUE,0.3
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300199,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300200,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300201,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300202,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300203,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300204,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300205,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300206,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300207,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300208,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300209,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300210,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300211,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300212,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300213,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300214,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300215,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300216,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300217,TRUE,0.3
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,300218,TRUE,0.3
