language,model_level,prior_regime,threshold_mode,n_participants,n_verbs,n_items_per_cell,beta_semantics,beta_active_interaction,beta_pseudo_interaction,has_pseudo_passive,iter,warmup,chains,seed,include_gender,beta_gender
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900056,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900057,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900058,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900059,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900060,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900061,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900062,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900063,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900064,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900065,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900066,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900067,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900068,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900069,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900070,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900071,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900072,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900073,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900074,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900075,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900076,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900077,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900078,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900079,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900080,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900081,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900082,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900083,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900084,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900085,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900086,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900087,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900088,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900089,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900090,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900091,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900092,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900093,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900094,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900095,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900096,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900097,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900098,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900099,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900100,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900101,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900102,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900103,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900104,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900105,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900106,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900107,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900108,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900109,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900110,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900111,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900112,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900113,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900114,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900115,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900116,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900117,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900118,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900119,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900120,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900121,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900122,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900123,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900124,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900125,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900126,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900127,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900128,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900129,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900130,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900131,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900132,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900133,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900134,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900135,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900136,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900137,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900138,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900139,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900140,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900141,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900142,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900143,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900144,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900145,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900146,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900147,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900148,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,50,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900149,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900150,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900151,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900152,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900153,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900154,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900155,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900156,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900157,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900158,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900159,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900160,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900161,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900162,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900163,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900164,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900165,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900166,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900167,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900168,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900169,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900170,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900171,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900172,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900173,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900174,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900175,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900176,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900177,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900178,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900179,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900180,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900181,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900182,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900183,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900184,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900185,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900186,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900187,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900188,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900189,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900190,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900191,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900192,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900193,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900194,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900195,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900196,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900197,FALSE,0
AllLanguages,L4_cross_uncorrelated,proposal,broad,60,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,900198,FALSE,0
