language,model_level,prior_regime,threshold_mode,n_participants,n_verbs,n_items_per_cell,beta_semantics,beta_active_interaction,beta_pseudo_interaction,has_pseudo_passive,iter,warmup,chains,seed,include_gender,beta_gender
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400525,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400526,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400527,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400528,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400529,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400530,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400531,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400532,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400533,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400534,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400535,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400536,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400537,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400538,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400539,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400540,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400541,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400542,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400543,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400544,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400545,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400546,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400547,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400548,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400549,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400550,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400551,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400552,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400553,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400554,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400555,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400556,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400557,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400558,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400559,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400560,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400561,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400562,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400563,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400564,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400565,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400566,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400567,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400568,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400569,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400570,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400571,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400572,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400573,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400574,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400575,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400576,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400577,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400578,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400579,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400580,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400581,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400582,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400583,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400584,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400585,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400586,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400587,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400588,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400589,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400590,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400591,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400592,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400593,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400594,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400595,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400596,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400597,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400598,FALSE,0
English,L5_correlated_maximal,proposal,broad,90,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400599,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400600,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400601,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400602,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400603,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400604,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400605,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400606,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400607,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400608,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400609,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400610,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400611,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400612,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400613,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400614,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400615,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400616,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400617,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400618,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400619,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400620,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400621,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400622,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400623,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400624,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400625,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400626,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400627,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400628,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400629,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400630,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400631,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400632,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400633,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400634,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400635,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400636,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400637,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400638,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400639,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400640,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400641,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400642,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400643,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400644,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400645,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400646,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400647,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400648,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400649,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400650,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400651,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400652,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400653,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400654,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400655,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400656,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400657,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400658,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400659,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400660,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400661,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400662,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400663,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400664,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400665,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400666,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400667,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400668,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400669,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400670,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400671,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400672,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400673,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400674,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400675,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400676,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400677,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400678,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400679,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400680,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400681,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400682,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400683,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400684,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400685,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400686,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400687,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400688,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400689,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400690,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400691,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400692,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400693,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400694,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400695,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400696,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400697,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400698,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400699,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400700,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400701,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400702,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400703,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400704,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400705,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400706,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400707,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400708,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400709,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400710,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400711,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400712,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400713,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400714,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400715,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400716,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400717,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400718,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400719,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400720,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400721,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400722,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400723,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400724,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400725,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400726,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400727,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400728,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400729,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400730,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400731,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400732,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400733,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400734,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400735,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400736,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400737,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400738,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400739,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400740,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400741,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400742,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400743,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400744,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400745,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400746,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400747,FALSE,0
English,L5_correlated_maximal,proposal,broad,100,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,400748,FALSE,0
