language,model_level,prior_regime,threshold_mode,n_participants,n_verbs,n_items_per_cell,beta_semantics,beta_active_interaction,beta_pseudo_interaction,has_pseudo_passive,iter,warmup,chains,seed,include_gender,beta_gender
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100052,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100053,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100054,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100055,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100056,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100057,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100058,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100059,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100060,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100061,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100062,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100063,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100064,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100065,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100066,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100067,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100068,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100069,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100070,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100071,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100072,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100073,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100074,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100075,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100076,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100077,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100078,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100079,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100080,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100081,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100082,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100083,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100084,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100085,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100086,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100087,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100088,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100089,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100090,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100091,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100092,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100093,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100094,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100095,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100096,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100097,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100098,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100099,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100100,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100101,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100102,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100103,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100104,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100105,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100106,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100107,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100108,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100109,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100110,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100111,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100112,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100113,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100114,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100115,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100116,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100117,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100118,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100119,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100120,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100121,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100122,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100123,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100124,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100125,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100126,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100127,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100128,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100129,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100130,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100131,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100132,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100133,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100134,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100135,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100136,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100137,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100138,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100139,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100140,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100141,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100142,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100143,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100144,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100145,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100146,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100147,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100148,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100149,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100150,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100151,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100152,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100153,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100154,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100155,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100156,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100157,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100158,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100159,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100160,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100161,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100162,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100163,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100164,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100165,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100166,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100167,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100168,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100169,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100170,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100171,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100172,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100173,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100174,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100175,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100176,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100177,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100178,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100179,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100180,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100181,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100182,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100183,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100184,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100185,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100186,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100187,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100188,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100189,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100190,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100191,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100192,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100193,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100194,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100195,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100196,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100197,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100198,FALSE,0
English,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100199,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100200,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100201,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100202,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100203,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100204,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100205,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100206,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100207,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100208,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100209,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100210,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100211,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100212,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100213,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100214,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100215,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100216,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100217,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100218,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100219,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100220,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100221,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100222,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100223,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100224,FALSE,0
English,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0.2,TRUE,3000,1000,4,100225,FALSE,0
