"language","hypothesis","arm_power_n80","arm_reps","arm_mcse","s80","r","r_lo","r_hi","power_both_versions","power_both_lo","power_both_hi","arm_power_n100plus","arm_reps_n100plus","power_both_from_n100plus","power_limit_at_verb_floor","one_version_n_matching_two_at_80","joint_approximation_one_version","gain_points"
"English","h1b",0.9,120,0.0273861278752583,0.295172020487678,0.953932228563616,0.940805824155262,0.96705863297197,0.914003135325718,0.910109397367713,0.917816145796468,0.883656509695291,361,0.899344402655086,0.971288072753782,103.7973627351,NA,1.40031353257177
"English","h1a",0.65,120,0.0435411682587104,0.291724759350999,0.979474985990943,0.971950636763382,0.986999335218505,0.660600138206311,0.656694620953097,0.664527767354313,0.681440443213296,361,0.691824824611904,0.833047379384562,98.6404834963691,NA,1.06001382063113
"English","joint",0.6,120,0.0447213595499958,NA,NA,NA,NA,0.618310764783917,0.612322530851849,0.624292211345242,NA,NA,NA,NA,NA,0.591695283451373,1.83107647839166
"Turkish","h1b",0.566666666666667,120,0.0452360066351606,0.184579800717216,0.898791369912413,0.856295677804605,0.941287062020221,0.610357607273957,0.59162169325633,0.629597630959776,0.581661891117478,349,0.624799339787839,0.64935872775148,145.24143168179,NA,4.36909406072903
"Turkish","h1a",0.75,120,0.0395284707521047,0.159215429362055,0.977626257498843,0.967110511010362,0.988142003987324,0.759290911180069,0.754924847952103,0.76365415525098,0.699140401146132,349,0.709396262950412,0.773666345118834,107.766720381107,NA,0.929091118006853
"Turkish","joint",0.416666666666667,120,0.0450051437389435,NA,NA,NA,NA,0.45496346261797,0.438188186057587,0.472320887125983,NA,NA,NA,NA,NA,0.414890628212534,3.82967959513033
"Norwegian","h1b",0.966666666666667,120,0.0163865346708362,0.139258107543592,0.917719604603603,0.888564064358346,0.946875144848859,0.977461334017824,0.973952967658924,0.980630985682607,0.970238095238095,168,0.979981788018044,0.997000475363916,121.627222947553,NA,1.07946673511571
"Norwegian","h1a",0.691666666666667,120,0.0421568389952813,0.238062969060575,0.980546855216411,0.971031765092844,0.990061945339978,0.701235944070159,0.696544454221871,0.705947086618823,0.845238095238095,168,0.851522508894703,0.848077776248967,95.554799521111,NA,0.956927740349234
"Norwegian","joint",0.683333333333333,120,0.0424645821919955,NA,NA,NA,NA,0.699178123633485,0.692482058784918,0.705701100850338,NA,NA,NA,NA,NA,0.672776791804862,1.58447903001518
