"axis","population","rho","K","mode","n_reps","se_lang","shared_verb_sd","prior_tau_scale","design_tau_prior_scale","bf_threshold","power","mcse","power_lo","power_hi","mean_z","sd_z","median_bf","mean_tau_hat","p_wrong_sign","seed"
"verb_sharing","seven",0.164,10,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.70225,0.0072300577020519,0.687810280157508,0.716393729640047,1.87643612781202,1.22270834191188,43.9157987506411,0.430305,0.0775,4204
"verb_sharing","seven",0.164,12,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.7415,0.00692238669101922,0.727634091071125,0.755012296992352,2.11080714394065,1.32682556959469,90.3490369242029,0.42789125,0.07725,4205
"verb_sharing","seven",0.164,16,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.78,0.00654980915752513,0.766835501309142,0.792754235215359,2.39414229192784,1.49076082241593,195.199071494722,0.42139125,0.07425,4206
"verb_sharing","seven",0.164,20,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.80075,0.00631564401902134,0.788028826102991,0.813030300920505,2.68422100788831,1.62718081787157,489.583425501537,0.422095,0.06625,4207
"verb_sharing","seven",0.22,3,"assurance",4000,0.0814390301614949,0.0347118573539048,1.1,0.5,10,0.341,0.00749531520351213,0.32630501895611,0.355927581103442,0.894247240998902,0.862348330074489,5.52318197440251,0.48770125,0.15375,4201
"verb_sharing","seven",0.22,6,"assurance",4000,0.0814390301614949,0.0347118573539048,1.1,0.5,10,0.57,0.0078278349497163,0.554486230412878,0.585411415153872,1.40150631751547,1.06166438443675,14.7210109835856,0.441985,0.10475,4202
"verb_sharing","seven",0.22,8,"assurance",4000,0.0814390301614949,0.0347118573539048,1.1,0.5,10,0.65675,0.00750715387980025,0.641800878233408,0.671469817215774,1.68421716344239,1.1502141214441,28.0256630011424,0.42949125,0.08425,4203
"verb_sharing","seven",0.22,10,"assurance",4000,0.0814390301614949,0.0347118573539048,1.1,0.5,10,0.70225,0.0072300577020519,0.687810280157508,0.716393729640047,1.87656078057397,1.22706253598852,44.0618849354008,0.4303925,0.07875,4204
"verb_sharing","seven",0.22,12,"assurance",4000,0.0814390301614949,0.0347118573539048,1.1,0.5,10,0.7415,0.00692238669101922,0.727634091071125,0.755012296992352,2.11072223261549,1.33102847674841,88.6335019697638,0.42797,0.0775,4205
"verb_sharing","seven",0.22,16,"assurance",4000,0.0814390301614949,0.0347118573539048,1.1,0.5,10,0.77825,0.00656842708530741,0.765050325754449,0.791041989493727,2.39488580150704,1.49678015590217,196.598432476531,0.42143625,0.07325,4206
"verb_sharing","seven",0.22,20,"assurance",4000,0.0814390301614949,0.0347118573539048,1.1,0.5,10,0.799,0.00633638303766431,0.786239499601522,0.811322211517407,2.68427713140433,1.63461491983265,504.263870479803,0.4221075,0.067,4207
"verb_sharing","seven",1,3,"assurance",4000,0.0485834459019064,0.0740059285388626,1.1,0.5,10,0.3425,0.00750322847179799,0.327788420723941,0.357441982308572,0.891966928504215,0.876124659774582,5.58588761987342,0.49271125,0.15725,4201
"verb_sharing","seven",1,6,"assurance",4000,0.0485834459019064,0.0740059285388626,1.1,0.5,10,0.578,0.00780890517294198,0.562517458411446,0.593368486575985,1.39963028831216,1.09205253469498,14.9121018383886,0.4436325,0.11125,4202
"verb_sharing","seven",1,8,"assurance",4000,0.0485834459019064,0.0740059285388626,1.1,0.5,10,0.6445,0.00756835104233412,0.629439980632659,0.65934865381973,1.68281811104679,1.1967991842608,27.4651135542861,0.430485,0.088,4203
"verb_sharing","seven",1,10,"assurance",4000,0.0485834459019064,0.0740059285388626,1.1,0.5,10,0.7005,0.0072422329084337,0.686037716274902,0.714668860274638,1.87757827298568,1.28508819043069,44.7352646245445,0.431625,0.08725,4204
"verb_sharing","seven",1,12,"assurance",4000,0.0485834459019064,0.0740059285388626,1.1,0.5,10,0.7335,0.00699066788654704,0.719506229483492,0.747151912344967,2.11132923377918,1.39238690202185,91.9638976725945,0.42862875,0.0845,4205
"verb_sharing","seven",1,16,"assurance",4000,0.0485834459019064,0.0740059285388626,1.1,0.5,10,0.7685,0.00666910320058102,0.755110321612148,0.781496353795657,2.40523212131143,1.57841053095741,213.760901627691,0.4216475,0.082,4206
"verb_sharing","seven",1,20,"assurance",4000,0.0485834459019064,0.0740059285388626,1.1,0.5,10,0.78425,0.00650388225408486,0.771172320990233,0.796911151224514,2.6881707952177,1.73670700958812,531.071491243721,0.42239,0.07775,4207
"leave_one_out","seven",0.164,3,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.324,0.00739972972479401,0.309504694742241,0.338752811277697,0.878420750030385,0.856075345482452,5.22954386341595,0.4869125,0.1545,4301
"leave_one_out","seven",0.164,6,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.558,0.00785232449660609,0.542447036640569,0.573468158203377,1.37740519710988,1.03929056010004,13.3472213660086,0.4491875,0.105,4302
"leave_one_out","seven",0.164,8,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.65725,0.00750453925134648,0.642305633348403,0.671964329781993,1.67105810212395,1.14102226322555,26.8086920260094,0.43272625,0.082,4303
"leave_one_out","seven",0.164,10,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.70125,0.00723703042518131,0.686797356237325,0.715408120297252,1.88639825570499,1.25263421838545,44.6611728731273,0.43064375,0.079,4304
"leave_one_out","seven",0.164,12,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.73575,0.00697176336194797,0.721791604141574,0.749363232472264,2.0511513438845,1.33034834868701,74.9499496181068,0.42457,0.07775,4305
"leave_one_out","seven",0.164,16,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.78475,0.00649841206565112,0.771682666240237,0.797400068834938,2.43891996374072,1.47095488289522,207.952178988493,0.42281875,0.0595,4306
"leave_one_out","seven",0.164,20,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.811,0.0061902948233505,0.798516755057982,0.82302722573157,2.69617031049939,1.58643947194095,517.158213155852,0.4199375,0.061,4307
"leave_one_out","drop_balinese",0.164,3,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.51875,0.00790013350361878,0.503132087286001,0.534340499006901,1.25347875317254,0.719880317790397,10.6698032880916,0.40394375,0.06425,4301
"leave_one_out","drop_balinese",0.164,6,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.7955,0.00637729860520895,0.782661947275336,0.807904930522235,2.01989350505645,0.930693891786876,58.8581437005975,0.3524925,0.03125,4302
"leave_one_out","drop_balinese",0.164,8,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.8625,0.00544503787865613,0.851438072465406,0.873029425188746,2.44230026356866,1.0511819060418,206.184726074637,0.33714,0.0265,4303
"leave_one_out","drop_balinese",0.164,10,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.887,0.00500577166878394,0.876779927178081,0.89665082803949,2.76604748585616,1.15753979501953,542.396905635704,0.3349775,0.025,4304
"leave_one_out","drop_balinese",0.164,12,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.90575,0.00461971150343828,0.896271710217921,0.914630649013193,3.0199530859279,1.2407260496109,1437.57476402028,0.33634,0.0235,4305
"leave_one_out","drop_balinese",0.164,16,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.92525,0.00415819785183437,0.916660387640586,0.933212020385543,3.58163830365964,1.42806502203716,12657.8402889418,0.3287175,0.0205,4306
"leave_one_out","drop_balinese",0.164,20,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.94125,0.00371814595934587,0.933509347752872,0.948337939665965,3.98752130568364,1.50275654896095,69433.4680734528,0.3287525,0.01525,4307
"leave_one_out","drop_hebrew",0.164,3,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.25725,0.00691144770471426,0.243760047029028,0.271095401920182,0.701588909432177,0.902349505934061,3.82899046043967,0.45972375,0.2075,4301
"leave_one_out","drop_hebrew",0.164,6,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.472,0.00789328828815976,0.456429671187954,0.487611266987489,1.13095967941724,1.11929327693229,8.39129712246572,0.41581125,0.16225,4302
"leave_one_out","drop_hebrew",0.164,8,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.562,0.00784467972577593,0.546459085905681,0.577450259373494,1.38115018088987,1.23269111869725,14.7151905817102,0.40016125,0.14275,4303
"leave_one_out","drop_hebrew",0.164,10,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.6135,0.00769931409282671,0.598206149587863,0.628627860655107,1.57417351882106,1.35509183140747,22.9334783531281,0.3957275,0.135,4304
"leave_one_out","drop_hebrew",0.164,12,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.6345,0.0076142916610805,0.619357316539086,0.649445958288209,1.69986636339747,1.45698555542772,32.9442575167261,0.389545,0.13175,4305
"leave_one_out","drop_hebrew",0.164,16,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.692,0.00729958902952762,0.677431606454796,0.706287434740085,2.01235362044455,1.62987045900662,67.2779737429962,0.395345,0.1195,4306
"leave_one_out","drop_hebrew",0.164,20,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.7235,0.00707191187020879,0.709354443390724,0.737318383544218,2.23555546455888,1.77545032072049,125.315699842588,0.3850625,0.1185,4307
"calibration","seven",0.164,3,"assurance",4000,0.083300784938338,0.0299701168376013,1,0.5,10,0.34775,0.00753027120195548,0.332981607615842,0.362741106480611,0.908590569644044,0.879983320519662,5.39684473310433,0.46988375,0.1525,4401
"calibration","seven",0.164,6,"assurance",4000,0.083300784938338,0.0299701168376013,1,0.5,10,0.56625,0.00783598968701465,0.550722999660299,0.581680130247973,1.38540029711568,1.06140161701753,13.8576674969679,0.44438625,0.11225,4402
"calibration","seven",0.164,8,"assurance",4000,0.083300784938338,0.0299701168376013,1,0.5,10,0.664,0.00746833314736294,0.649121606580061,0.678638469309246,1.66947218694124,1.15537090743087,28.4636060127644,0.43534625,0.09075,4403
"calibration","seven",0.164,10,"assurance",4000,0.083300784938338,0.0299701168376013,1,0.5,10,0.6955,0.00727632719852537,0.680974602909064,0.709739306263402,1.8740205064413,1.23634625380926,41.8106208016201,0.4242125,0.08175,4404
"calibration","seven",0.164,12,"assurance",4000,0.083300784938338,0.0299701168376013,1,0.5,10,0.739,0.00694404421068875,0.72509350859794,0.752556553088625,2.07700730702863,1.34061692655351,76.5930697071141,0.42244625,0.07925,4405
"calibration","seven",0.164,16,"assurance",4000,0.083300784938338,0.0299701168376013,1,0.5,10,0.78975,0.0064429212609654,0.776787662685319,0.802287699044827,2.45437347909828,1.46261338877446,239.503642971741,0.4206275,0.06675,4406
"calibration","seven",0.164,20,"assurance",4000,0.083300784938338,0.0299701168376013,1,0.5,10,0.8165,0.00612020730858032,0.80414995575508,0.828385889562179,2.77232340103213,1.60713599212393,672.327815788719,0.41677,0.058,4407
"calibration","seven",0.164,3,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.335,0.00746282453230679,0.320373052862003,0.349868336177667,0.890033199538017,0.862650385351173,5.21728081576054,0.482525,0.1525,4401
"calibration","seven",0.164,6,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.56175,0.00784517267974389,0.546208303143355,0.577201407739043,1.37486877395341,1.05387710071261,13.5960054085194,0.44823125,0.11225,4402
"calibration","seven",0.164,8,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.66275,0.00747516617708262,0.64785913829494,0.677402768699244,1.6612100351581,1.1499883182022,27.7535164352653,0.437695,0.09075,4403
"calibration","seven",0.164,10,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.695,0.0072796806248626,0.680468401219117,0.709246241139702,1.86760355991447,1.2322633362204,41.1557604349818,0.4258325,0.08175,4404
"calibration","seven",0.164,12,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.7375,0.00695689855467219,0.723569433499583,0.751082832108008,2.07154438714161,1.33720968116448,75.6726372105422,0.42365375,0.07925,4405
"calibration","seven",0.164,16,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.78925,0.00644853544419196,0.776277035633863,0.801799063593497,2.44999177009803,1.46015034926379,236.94544617222,0.42147375,0.06675,4406
"calibration","seven",0.164,20,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.8165,0.00612020730858032,0.80414995575508,0.828385889562179,2.76863453475637,1.60505050282636,663.647245359167,0.417415,0.058,4407
"calibration","seven",0.164,3,"assurance",4000,0.083300784938338,0.0299701168376013,1.2,0.5,10,0.323,0.00739376426456781,0.308517111951382,0.337741859510418,0.874435521955717,0.848131977495261,5.0403484067893,0.49377375,0.1525,4401
"calibration","seven",0.164,6,"assurance",4000,0.083300784938338,0.0299701168376013,1.2,0.5,10,0.55925,0.00784999104298852,0.543700693263674,0.57471267361088,1.36637467435111,1.047844696892,13.3618321460435,0.45139625,0.11225,4402
"calibration","seven",0.164,8,"assurance",4000,0.083300784938338,0.0299701168376013,1.2,0.5,10,0.66175,0.00748059050977929,0.646849246085069,0.676414125748416,1.65466483185793,1.14574573786945,27.1649321493936,0.43959125,0.09075,4403
"calibration","seven",0.164,10,"assurance",4000,0.083300784938338,0.0299701168376013,1.2,0.5,10,0.694,0.0072863571144983,0.679456057286926,0.708260051404046,1.86258032581538,1.22907846525152,40.8013406773467,0.42710875,0.08175,4404
"calibration","seven",0.164,12,"assurance",4000,0.083300784938338,0.0299701168376013,1.2,0.5,10,0.7365,0.00696541007407317,0.722553497057474,0.750100237727261,2.06729734255178,1.33456962645364,74.9228523991633,0.42467375,0.07925,4405
"calibration","seven",0.164,16,"assurance",4000,0.083300784938338,0.0299701168376013,1.2,0.5,10,0.78925,0.00644853544419196,0.776277035633863,0.801799063593497,2.44661145963053,1.4582557259349,234.984165301924,0.42213625,0.06675,4406
"calibration","seven",0.164,20,"assurance",4000,0.083300784938338,0.0299701168376013,1.2,0.5,10,0.81625,0.00612343730065067,0.80389381470407,0.828142400540785,2.76580002891563,1.60345064925091,655.996283374449,0.417845,0.058,4407
"threshold","seven",0.164,3,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,3,0.65775,0.00750191538042119,0.642810406561295,0.672458824240932,0.894959781166284,0.851218333705212,5.5327271078919,0.48814875,0.15175,4501
"threshold","seven",0.164,6,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,3,0.7775,0.00657635442323481,0.764285351845346,0.790308068448727,1.4141499604144,1.02911122005974,14.3677359988964,0.44950875,0.096,4502
"threshold","seven",0.164,8,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,3,0.811,0.0061902948233505,0.798516755057982,0.82302722573157,1.6437353702635,1.13486221486294,25.4735093925885,0.4353775,0.09075,4503
"threshold","seven",0.164,10,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,3,0.84175,0.00577076549298271,0.830065615130864,0.852932791658618,1.89172673185391,1.21750754430076,49.7611775662509,0.4283775,0.07725,4504
"threshold","seven",0.164,12,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,3,0.853,0.00559890614316761,0.841643821766755,0.863837846303701,2.07408210236984,1.33912628155057,74.1025840488685,0.4227725,0.0775,4505
"threshold","seven",0.164,16,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,3,0.883,0.00508210094350752,0.872633464761232,0.892803312719637,2.47985082425561,1.45453565020851,234.510191697957,0.41778,0.058,4506
"threshold","seven",0.164,20,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,3,0.881,0.00511954587829819,0.87056164033984,0.890878144396091,2.72823941724,1.62559283737646,596.318159693867,0.417515,0.0645,4507
"threshold","seven",0.164,3,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,6,0.47875,0.00789855109339681,0.463164428128319,0.494366640805095,0.894959781166284,0.851218333705212,5.5327271078919,0.48814875,0.15175,4501
"threshold","seven",0.164,6,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,6,0.6685,0.00744324777902765,0.653667444936656,0.683086038450769,1.4141499604144,1.02911122005974,14.3677359988964,0.44950875,0.096,4502
"threshold","seven",0.164,8,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,6,0.721,0.00709152663394843,0.706817859856917,0.734858637205119,1.6437353702635,1.13486221486294,25.4735093925885,0.4353775,0.09075,4503
"threshold","seven",0.164,10,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,6,0.766,0.00669410188150733,0.752563199125108,0.779047156558246,1.89172673185391,1.21750754430076,49.7611775662509,0.4283775,0.07725,4504
"threshold","seven",0.164,12,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,6,0.789,0.00645133707071643,0.77602173280328,0.801554735158894,2.07408210236984,1.33912628155057,74.1025840488685,0.4227725,0.0775,4505
"threshold","seven",0.164,16,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,6,0.83625,0.00585098148817786,0.824412599408171,0.847593976392934,2.47985082425561,1.45453565020851,234.510191697957,0.41778,0.058,4506
"threshold","seven",0.164,20,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,6,0.842,0.00576706164350616,0.830322683194257,0.853175352065345,2.72823941724,1.62559283737646,596.318159693867,0.417515,0.0645,4507
"threshold","seven",0.164,3,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.3385,0.00748194075758422,0.323833046421655,0.353403215541179,0.894959781166284,0.851218333705212,5.5327271078919,0.48814875,0.15175,4501
"threshold","seven",0.164,6,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.57225,0.00782272231227723,0.556744599335313,0.587649755535838,1.4141499604144,1.02911122005974,14.3677359988964,0.44950875,0.096,4502
"threshold","seven",0.164,8,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.6525,0.00752900640855087,0.637511187815297,0.667265731971176,1.6437353702635,1.13486221486294,25.4735093925885,0.4353775,0.09075,4503
"threshold","seven",0.164,10,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.706,0.00720354079602524,0.691609467681371,0.720089041330019,1.89172673185391,1.21750754430076,49.7611775662509,0.4283775,0.07725,4504
"threshold","seven",0.164,12,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.73575,0.00697176336194797,0.721791604141574,0.749363232472264,2.07408210236984,1.33912628155057,74.1025840488685,0.4227725,0.0775,4505
"threshold","seven",0.164,16,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.79875,0.00633933035698567,0.785983911660698,0.811078168573011,2.47985082425561,1.45453565020851,234.510191697957,0.41778,0.058,4506
"threshold","seven",0.164,20,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.80775,0.00623076916399573,0.795189886781046,0.819858898550297,2.72823941724,1.62559283737646,596.318159693867,0.417515,0.0645,4507
"mode","seven",0.164,3,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.336,0.00746833314736294,0.321361530690754,0.350878393419939,0.901214558372016,0.847232783321835,5.49853497862415,0.49017375,0.1495,4601
"mode","seven",0.164,6,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.57075,0.00782614907697266,0.555238984135228,0.586157564540726,1.39675293928845,1.04729564721208,14.1172161963626,0.44089875,0.1,4602
"mode","seven",0.164,8,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.6445,0.00756835104233412,0.629439980632659,0.65934865381973,1.61520218074413,1.15706612378836,24.8466671835071,0.43782125,0.09825,4603
"mode","seven",0.164,10,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.6905,0.00730940746572525,0.675913474890842,0.704807765543651,1.83916779460055,1.25163203331027,42.2525510221717,0.431115,0.087,4604
"mode","seven",0.164,12,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.74475,0.00689379136433646,0.730937710677473,0.758203900868472,2.10756665709334,1.32530610610293,79.5548595870624,0.42144,0.0725,4605
"mode","seven",0.164,16,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.77325,0.00662069553559141,0.759951635765922,0.786148045114438,2.38166625557757,1.48572981672154,193.332640695166,0.4189525,0.06975,4606
"mode","seven",0.164,20,"assurance",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.818,0.00610073766031617,0.805686977556499,0.829846647919818,2.74087941953132,1.60639357551036,598.991484505744,0.418725,0.0605,4607
"mode","seven",0.164,3,"safeguard",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.16175,0.00582209020670412,0.150464091094289,0.173532302645767,0.503947621955856,0.836649021366188,2.5238848091344,0.56658125,0.2665,4601
"mode","seven",0.164,6,"safeguard",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.2825,0.00711852776211486,0.268585908049016,0.296732457442973,0.801861142640224,0.884688346739519,4.04804312220281,0.52738125,0.18525,4602
"mode","seven",0.164,8,"safeguard",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.34425,0.00751235544786054,0.329519262162903,0.359208577778309,0.93871599329066,0.899694117051407,5.07353838232141,0.51772,0.15075,4603
"mode","seven",0.164,10,"safeguard",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.4005,0.00774757623389406,0.385267365179063,0.415878140307364,1.09443310693445,0.913110078209056,6.57800268068512,0.51465875,0.111,4604
"mode","seven",0.164,12,"safeguard",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.45825,0.00787808570497935,0.44271950140401,0.473841541577851,1.2135621229108,0.928647613595182,8.33315181329585,0.505185,0.0965,4605
"mode","seven",0.164,16,"safeguard",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.54325,0.00787606242833308,0.527661324814952,0.558775438871092,1.40732393647008,0.930329597080875,12.2012439000553,0.50280625,0.07125,4606
"mode","seven",0.164,20,"safeguard",4000,0.083300784938338,0.0299701168376013,1.1,0.5,10,0.608,0.00771906730117052,0.592671482558856,0.623170575593873,1.57933662931309,0.947900553280766,16.8433448520916,0.49450375,0.05225,4607
